Area,category,business_status,formatted_phone_number,international_phone_number,name,opening_hours,place_id,rating,types,url,user_ratings_total,website,permanently_closed,price_level,latitude,longitude
Eixample,liquor_store,OPERATIONAL,932 18 80 86,+34 932 18 80 86,Emusterra / Mardetierra,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1945'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '1345'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 2, 'time': '1945'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1345'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 3, 'time': '1945'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1345'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 4, 'time': '1945'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1330'}, 'open': {'day': 6, 'time': '1030'}}], 'weekday_text': ['Monday: 4:30\u2009–\u20097:45\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20091:45\u202fPM, 4:30\u2009–\u20097:45\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20091:45\u202fPM, 4:30\u2009–\u20097:45\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20091:45\u202fPM, 4:30\u2009–\u20097:45\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20091:30\u202fPM', 'Sunday: Closed']}",ChIJLUA--JmipBIRcj6MhbRHCH8,4.5,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=9153645083290779250,13.0,http://mardetierra.com/,,,41.3961368,2.1542277
Eixample,dentist,OPERATIONAL,932 18 80 80,+34 932 18 80 80,CLINICA DENTAL DEN BARCELONA,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJfzUDQJGipBIR2CqSGFLqGSA,4.6,"['dentist', 'doctor', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=2313137521951910616,94.0,https://clinicasden.com/,,,41.39765510000001,2.1543063
Eixample,real_estate_agency,OPERATIONAL,932 18 78 46,+34 932 18 78 46,RentAFlat,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']}",ChIJlQRjsJSipBIRbPvaKGkrvUk,,"['real_estate_agency', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=5313450866024053612,,http://rentaflat.org/,,,41.39671389999999,2.1638379
Eixample,church,OPERATIONAL,932 18 75 72,+34 932 18 75 72,Parròquia de Santa Maria de Gràcia,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1330'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '1300'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1300'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1315'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u20098:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u20098:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u20098:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u20098:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u20098:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20091:15\u202fPM, 6:30\u2009–\u20098:30\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u20091:30\u202fPM']}",ChIJxwzEWZaipBIRQYfnjLy1yPI,4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=17494432573943154497,136.0,https://santamariadegracia.cat/,,,41.3987755,2.1578982
Eixample,bar,OPERATIONAL,932 18 75 36,+34 932 18 75 36,il Giardinetto,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '1330'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '2000'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1330'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '2000'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1330'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '2000'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1330'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '2000'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1330'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '2000'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '2000'}}], 'weekday_text': ['Monday: 1:30\u2009–\u20094:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 1:30\u2009–\u20094:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 1:30\u2009–\u20094:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 1:30\u2009–\u20094:00\u202fPM, 8:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 1:30\u2009–\u20094:00\u202fPM, 8:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 8:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: Closed']}",ChIJ39kumpmipBIRUwy7Evp-W_w,4.2,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",https://maps.google.com/?cid=18184267532959681619,356.0,https://www.ilgiardinetto.es/,,2.0,41.3967566,2.1522996
Eixample,jewelry_store,OPERATIONAL,932 18 73 74,+34 932 18 73 74,Montells Orfebres,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJw_yUyZeipBIRHkEb3hWdB04,5.0,"['jewelry_store', 'point_of_interest', 'store', 'establishment']",https://maps.google.com/?cid=5622635377041555742,12.0,http://www.montellsorfebres.com/,,,41.3998812,2.1569813
Eixample,car_repair,CLOSED_TEMPORARILY,932 18 72 84,+34 932 18 72 84,Tallers Isidoro,,ChIJEbvYo5qipBIR6Jm9eqlVKEg,5.0,"['car_repair', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=5199499956196317672,6.0,,True,,41.3921487,2.1545261
Eixample,shoe_store,OPERATIONAL,932 18 68 29,+34 932 18 68 29,Chili Technologies S.L.,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJF1Ty8JCipBIRzwvm2q3VZ0k,,"['shoe_store', 'store', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=5289431230048504783,,,,,41.3941622,2.1567277
Eixample,car_repair,CLOSED_TEMPORARILY,932 18 63 05,+34 932 18 63 05,First Stop Balmes,,ChIJ-cZuhZmipBIR5UGEc0m3ZQo,4.3,"['car_repair', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=749206439125598693,72.0,http://www.firststop.es/,True,,41.3965604,2.1527922
Eixample,beauty_salon,OPERATIONAL,932 18 61 50,+34 932 18 61 50,Perruqueria LLONGUERAS Balmes Nou,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1830'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1830'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1830'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1830'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1830'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']}",ChIJ4VuXlpCipBIR6bzawkFURlE,4.2,"['hair_care', 'beauty_salon', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=5856461006860631273,110.0,https://reservas.llongueras.com/reservation?salonId=5eaa7d21128f322bcc24cc7f&utm_source=google&utm_medium=gmb&utm_campaign=gmbsitioweb,,,41.394704,2.1557078
Eixample,hair_care,OPERATIONAL,932 18 61 50,+34 932 18 61 50,Perruqueria LLONGUERAS Balmes Nou,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1830'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1830'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1830'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1830'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1830'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']}",ChIJ4VuXlpCipBIR6bzawkFURlE,4.2,"['hair_care', 'beauty_salon', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=5856461006860631273,110.0,https://reservas.llongueras.com/reservation?salonId=5eaa7d21128f322bcc24cc7f&utm_source=google&utm_medium=gmb&utm_campaign=gmbsitioweb,,,41.394704,2.1557078
Eixample,cafe,OPERATIONAL,932 18 59 88,+34 932 18 59 88,THE RAVEN,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM']}",ChIJt1qnyZmipBIRDg8Yl4y49xc,3.8,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",https://maps.google.com/?cid=1727051896089743118,67.0,,,,41.398224,2.153771
Eixample,real_estate_agency,OPERATIONAL,932 18 57 67,+34 932 18 57 67,NyN Alquiler Oficinas,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJ5Vn4QJSipBIR4QU2dKX-JKM,,"['real_estate_agency', 'general_contractor', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=11755800913916593633,,,,,41.3973695,2.1611565
Eixample,pharmacy,OPERATIONAL,932 18 48 19,+34 932 18 48 19,Farmàcia Marta Gento,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0900'}}], 'weekday_text': ['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']}",ChIJ0_XdtpmipBIRBK5Eq_yCv7A,3.8,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",https://maps.google.com/?cid=12736042292943826436,82.0,http://www.farmaciamartagento.com/,,,41.39811989999999,2.1532165
Eixample,bicycle_store,OPERATIONAL,932 18 44 08,+34 932 18 44 08,Motocard Diagonal,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: Closed']}",ChIJ72Yz05uipBIR-gQPMFTHDB4,4.1,"['bicycle_store', 'point_of_interest', 'store', 'establishment']",https://maps.google.com/?cid=2165324685255836922,1276.0,https://www.motocard.com/tiendas-motocard.html?shop=barcelona2,,,41.3957291,2.1525066
Eixample,parking,OPERATIONAL,932 18 40 88,+34 932 18 40 88,Garatge Principal de Gràcia,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJdcI8v5eipBIRHVZ70hjVBAY,2.8,"['parking', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=433705766721639965,39.0,http://parkingprincipal.com/,,,41.3999976,2.156277900000001
Eixample,parking,OPERATIONAL,932 18 39 82,+34 932 18 39 82,Parking Rocas,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}",ChIJ09Qv7ZqipBIRbk70oh3kuFQ,2.9,"['parking', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=6104880110839811694,20.0,,,,41.3934613,2.1534083
Eixample,lawyer,OPERATIONAL,932 18 38 85,+34 932 18 38 85,Begoña Mª Álvarez,,ChIJ96mz_ZaipBIRVckAQZk22Fg,,"['lawyer', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=6401926902155626837,,,,,41.3979481,2.1575671
Eixample,real_estate_agency,OPERATIONAL,932 18 37 65,+34 932 18 37 65,Bertrand,,ChIJo1QWH5SipBIRDEUSdbOeT_c,,"['real_estate_agency', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=17820636744128808204,,,,,41.3972613,2.1601139
Eixample,hospital,OPERATIONAL,932 18 36 81,+34 932 18 36 81,DRA. INMA COSTA,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJqaxympqipBIR6D9a_PZB6RE,4.9,"['hospital', 'health', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=1290635297269891048,108.0,http://www.inmacosta.com/,,,41.3926813,2.1539711
Eixample,accounting,OPERATIONAL,932 18 36 66,+34 932 18 36 66,Crowe Spain,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJZ_eVTJqipBIRaPJ-W1YcnLE,4.7,"['lawyer', 'accounting', 'finance', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=12798135398307918440,29.0,http://crowe.es/,,,41.3944969,2.1524378
Eixample,lawyer,OPERATIONAL,932 18 36 66,+34 932 18 36 66,Crowe Spain,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0900'}}], 'weekday_text': ['Monday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}",ChIJZ_eVTJqipBIRaPJ-W1YcnLE,4.7,"['lawyer', 'accounting', 'finance', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=12798135398307918440,29.0,http://crowe.es/,,,41.3944969,2.1524378
Eixample,cafe,OPERATIONAL,932 18 36 54,+34 932 18 36 54,Xurreria Trebol,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0830'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0830'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0830'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0830'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 4, 'time': '0000'}}], 'weekday_text': ['Monday: 8:30\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: 8:30\u202fAM\u2009–\u200910:00\u202fPM']}",ChIJfw35N5SipBIRiCJYEYAqjL4,4.4,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",https://maps.google.com/?cid=13730396093480968840,1492.0,,,1.0,41.3979254,2.1609305
